kabupaten,tahun,Pelayanan_Umum,Ketertiban_aman,Ekonomi,Lingk_hidup,Perum_Fasum,Kesehatan,Pariwisata,Pendidikan,Perlindungan_Sosial,Total,A_Pertanian_KP,B_Pertambangan,C_Industri_Pengolahan,D_Pengadaan_LG,E_Pengadaan_Air_dll,F_Konstruksi,G_Perdagangan_Besar_dll,H_Transportasi,I_Penyediaan_AkMamin,J_Infokom,K_Jasa_Keuangan,L_Real_Estate,M_N_Jasa_Perusahaan,O_Administrasi_Pem,P_Jasa_Pendidikan,Q_Jasa_KesSos,R_S_T_U_Jasa_Lain,PDRB,ipm,miskin,pertumbuhan,gini,unemploy,pop_ribujiwa,pdrb_perkap,pct_formal,pend_miskin
Takalar,2017,281.0577464,21.84570125,62.47630336,186.3965168,0,203.9161584,7.395894987,295.8014351,18.02540254,1076.915159,2774.42,91.44,328.42,9.38,3.01,408.52,790.54,172.96,19.05,236.23,76.33,349.72,0.37,382.85,79.82,66.79,14.09,5803.94,65.48,9.24,7.37,0.35,4.93,291.11,29.21,37.14,26.99
Takalar,2018,316.321548,10.4754359,58.55900008,19.05561937,120.4368254,237.5823211,6.913794359,330.6895866,12.25971232,1112.293843,2956.53,97.3,332.54,10.05,3.24,434.25,873.33,189.73,21.41,252.77,80.16,365.04,0.41,402.36,86.78,68.94,15.84,6190.67,66.07,9,6.66,0.36,3.88,293.14,31.51,33.26,26.57
Takalar,2019,349.4581578,10.29694489,56.9158602,30.15652637,116.5337767,238.5536171,6.720470917,325.9327697,12.23044927,1146.798573,3121.4,103.54,366.37,11.49,3.36,458.05,949.19,206.02,23.23,274.31,84.45,386.11,0.45,446.85,92.03,72.55,16.86,6616.25,66.94,8.7,6.87,0.48,3.78,295.08,34.42,45.07,25.93
Takalar,2020,313.4565528,14.11519887,63.33430138,12.35802592,26.20190583,262.9016435,0,274.5207783,20.88666176,987.7750683,3072.89,106.41,358.77,11.77,3.65,453.33,935.77,197.97,21.58,302.93,90.1,383.44,0.43,445.52,96.13,79.84,15.22,6575.76,67.31,8.44,-0.61,0.36,4.16,300.85,34.03,36.38,25.38
Takalar,2021,317.2671349,18.34033145,82.60384295,8.820847895,68.74482304,230.2908689,0,365.6191979,36.26091887,1127.947966,3297.61,109.76,366.41,12,3.86,465.14,975.04,204.25,22.36,313.53,96.58,387.56,0.43,450.18,100.69,87.17,15.47,6908.05,67.72,8.25,5.05,0.37,3.93,304.17,36.58,40.99,24.6
Takalar,2023,323.7638303,13.42490603,162.8906387,14.50893159,11.35893854,275.0500542,0.677051764,374.1986098,4.975574545,1180.848535,3543.31,120.58,409.99,12.76,4.35,513.27,1075.53,230.35,25.87,351.94,95.02,434.56,0.51,458.92,108.02,103.87,18.22,7507.06,68.9,8.29,3.86,0.37,3.58,312.81,41.14,39.79,25.01
Takalar,2024,354.0579066,0,0,0,0,286.9051494,0.9116372,374.5627396,0,976.2416666,3675.77,122.42,426.87,13.3,4.54,528.14,1132.75,245.35,27.7,374.63,96.35,459.95,0.52,478.44,115.7,109.66,20.83,7832.92,69.47,7.75,4.34,0.39,3.84,317.02,42.36,41.42,23.51
Takalar,2025,357.3062543,0,0,0,0,309.2847421,1.250163082,378.8524456,0,998.6919514,3883.55,130.73,435.68,13.69,4.68,534.2,1187.89,255.66,29.05,391.19,99.6,499.67,0.55,477.57,118.28,116.19,23.39,8201.59,72.79,7.27,4.71,0.34,3.76,321.1,44.81,39.96,22.17
Tana Toraja,2014,311.4708162,5.190282867,60.88493786,18.03911854,98.75806478,127.3869588,9.918376633,92.46021456,10.31707138,734.4258417,840.95,41.32,216.16,6.02,4.16,373.8,569.04,71.97,44.79,163.45,82.5,144.99,2.89,316.26,173.97,83.94,61.9,3198.12,65.08,12.77,6.8,0.4,3.3,227.59,18.79,11.65,29.1
Tana Toraja,2015,378.3266984,6.112955583,68.95195748,18.77274904,123.3721999,151.5227698,10.8816711,135.5512931,12.1622044,905.6544989,880.96,45.21,233.83,5.36,4.19,391.18,618.07,79.61,47.95,179.08,90.77,157.79,3.07,335.31,186.11,91.01,67.79,3417.3,65.75,12.46,6.85,0.37,3.99,228.78,21.43,12.67,28.59
Tana Toraja,2016,52.39296959,165.295915,6.84905878,9.290833966,10.37788862,218.6320195,197.5669314,10.03454477,160.241617,830.6817787,941.59,47.92,259.58,6.65,4.36,427.39,682.14,84.21,51.69,195.54,103.79,171.94,3.25,316.04,198.21,99.05,73.15,3666.48,66.25,12.36,7.29,0.31,3.99,230.89,23.72,13.7,28.42
Tana Toraja,2017,400.2574777,8.729490757,62.3097417,10.21439663,262.9393956,175.3957176,8.815888016,207.7492388,10.95830905,1147.369656,998.56,51.93,285.57,7.02,4.72,463.2,742.37,90.81,57.16,213.68,107.37,180.99,3.48,332.1,213.92,107.05,80.59,3940.52,66.82,12.62,7.47,0.32,5.6,232.74,26.15,14.72,29.18
Tana Toraja,2018,435.8480703,11.42771681,52.53645266,4.14806346,220.3821317,174.842637,8.73410494,203.6968539,10.83934756,1122.455378,1052.66,55.46,296.28,7.62,5.1,491.65,815.53,100.05,63.24,231.52,115.53,188.97,3.74,383.57,233.65,116.74,89.95,4251.26,67.66,12.75,7.89,0.37,3.07,234.53,29.31,19.71,29.65
Tana Toraja,2019,482.3216567,12.83317335,52.03723647,3.451766467,171.7359961,212.1024298,14.74680215,204.9627939,11.24090894,1165.432764,1049.56,59.84,343.52,8.18,5.38,539.02,889.16,111.03,68.4,256.81,121.62,203.89,3.96,415.42,254.6,128,99.8,4558.14,68.25,12.35,7.22,0.36,2.55,236.25,31.66,22.86,28.87
Tana Toraja,2021,432.0065862,10.3980164,47.161132,93.05463386,7.78821319,229.9195734,4.779556359,214.4012733,10.19253103,1049.701516,1105.43,59.54,352.25,9.22,5.98,535.69,944.99,111.64,66.96,306.71,127.71,230.38,3.98,388.77,279.79,152.76,99.19,4780.98,69.49,12.27,5.19,0.38,3.09,283.44,28.53,11.51,29.33
Tana Toraja,2022,399.0435504,8.616419368,189.8390102,8.646255051,29.05425269,192.6537592,13.7436618,150.622586,6.054259295,998.2737539,1110.52,62.17,385.3,10.9,6.4,552.62,1031.81,130.37,78.41,318.8,133.4,247.13,4.14,385.08,295.46,167.14,106.14,5025.78,69.88,12.18,5.12,0.36,2.32,286.45,30.57,17.08,29.31
Tana Toraja,2023,342.7572675,8.228973571,156.0928969,8.501488395,11.91876969,240.5150457,9.700176499,336.407632,6.249317714,1120.371568,1113.02,66.25,389.55,11.28,6.68,580.38,1098.91,140.2,81.34,342.44,142.04,263.05,4.44,371.49,299.5,181.91,117.08,5209.56,70.73,12.48,3.66,0.35,3.37,289.45,32.38,20.16,30.23
Tana Toraja,2024,437.2489019,0,0,0,0,246.7093832,6.993054216,347.3046627,0,1174.605837,1106.69,69.46,415.54,11.94,6.78,594.56,1200.37,147.51,88.49,369.52,150.95,278.17,4.36,402.18,313.74,189.51,130.66,5480.43,71.67,10.79,5.2,0.32,3.98,292.42,34.74,22.41,26.3
Tana Toraja,2025,392.6242425,0,0,0,0,252.0071194,9.453364286,408.307842,0,1209.940863,1211.82,66.84,446.08,12.07,7.31,592.44,1262.6,162.22,91.73,395.8,159.81,302.08,4.76,399.74,311.6,183.67,144.19,5754.77,72.77,10.54,5.01,0.32,3.44,295.4,36.98,28.27,25.82
Toraja Utara,2014,200.2274201,6.824428828,85.54556229,20.96540242,111.2078211,49.99902536,7.949343842,210.7978969,9.177775047,702.694676,710.91,25.83,224.97,5.8,6.02,507.95,749.17,141.15,75.25,174.14,116.16,181.56,2.55,190.43,265.36,82.04,51.07,3510.36,66.15,15.1,7.64,0.45,3.7,224,22.46,18.87,33.9
Toraja Utara,2015,293.1041935,10.07243984,79.32026049,15.08556258,106.0069206,74.3081379,8.712557159,210.4254428,11.89012261,808.9256374,717.09,29.87,241.85,5.59,6.04,573.11,825.52,162.21,84,190.5,128.88,190.1,2.69,210.23,271.7,88.43,54.99,3782.8,66.76,15.19,7.76,0.38,3.11,225.36,26.1,19.44,34.37
Toraja Utara,2016,62.01637075,75.9684736,7.87445504,7.047457964,7.074867478,320.5953779,209.0146084,11.33039267,156.5253126,857.4473163,746.29,35.91,268.99,6.23,6.18,608.83,929.35,177.5,94.25,212.22,149.46,200.07,2.88,204.05,290.62,96.06,56.83,4085.69,67.49,14.57,8.01,0.37,3.11,227.67,29.91,20.01,33.02
Toraja Utara,2017,54.58514517,2.858805242,11.44270601,10.96777253,8.933565062,11.11580043,0,26.75947234,2.295372464,128.9586392,767.94,43.31,301.81,6.59,6.48,645.98,1048.1,197.88,112.17,237.26,157.48,207.86,3.03,215.22,305.07,103.82,61.67,4421.68,67.9,14.41,8.22,0.41,4.24,229.71,33.8,20.58,32.85
Toraja Utara,2018,392.6582475,14.33897055,75.76210352,10.00068426,145.4264056,142.6919581,11.89612473,222.7051767,12.11261706,1027.592288,781.89,50.81,335.93,7,6.87,687.58,1136.7,216.17,128.28,265.53,168.47,217.77,3.36,257.26,325.56,119.31,70.04,4778.53,68.49,13.37,8.07,0.41,2.88,231.69,37.84,20.59,30.68
Toraja Utara,2019,409.7037063,14.7471896,76.65077208,10.82846777,162.7419714,135.0008789,12.90401251,254.6566812,15.50627168,1092.739951,794.32,61.05,368.6,7.85,7.2,740.16,1237.75,242.61,144.57,293.39,181.51,230.97,3.6,287.9,338.39,125.83,74.3,5140.01,69.23,12.41,7.56,0.38,2.86,233.6,41.08,24.19,28.64
Toraja Utara,2021,323.2689544,22.20073282,138.1985898,12.31632554,19.08534395,169.8073422,0,319.839525,12.41181095,1017.128625,831.01,62.55,375.75,8.58,8.35,738.64,1294.66,231.12,145.7,347.84,204.86,243.55,3.45,299.16,355,134.57,72.36,5357.13,69.75,11.99,4.05,0.372,2.61,264.44,39.12,23.35,28.39
Toraja Utara,2022,339.4687287,19.06267997,123.7955682,15.63701021,42.12114927,133.498296,2.254960514,318.5414744,7.752755005,1002.132622,878.67,61.35,416.84,8.85,9.56,746.14,1366.66,257.39,167.03,368.05,213.05,246.42,3.98,310.27,361.5,143.12,80.49,5639.38,70.36,11.65,5.27,0.356,1.99,268.88,42.07,21.46,27.79
Toraja Utara,2023,312.222553,8.835343034,102.7296693,5.574047588,27.80522991,141.8400744,0.622645814,367.1743428,6.672353303,973.4762591,894.67,63.41,428.18,9.4,10.01,771.74,1439.94,283.67,181.38,381.21,211.23,251.57,4.44,319.71,370.06,151.83,88.85,5861.32,71.23,12.12,3.94,0.348,2.6,273.34,45.03,19.85,29.14
Toraja Utara,2024,339.8015079,0,0,0,0,212.2450966,1.9895445,409.2883958,0,1231.316385,911.31,65.76,443.22,9.59,10.62,770.85,1518.29,299.16,188.54,405.3,223.16,266.1,4.42,360.8,391.91,159.09,96.23,6124.34,71.85,10.73,4.49,0.316,2.44,277.79,47.73,29.88,25.97
Toraja Utara,2025,330.8303757,0,0,0,0,241.2746229,1.356967595,455.7483257,0,1298.158851,976.35,67.48,475.92,9.88,10.72,799.38,1592.1,316.54,197.12,423.79,247.91,285.97,4.59,371.23,404.88,167.14,101.38,6452.38,73.24,10.05,5.36,0.285,2.01,282.2,50.63,24.35,24.48
Wajo,2014,333.0392831,2.654742406,77.86331356,17.35629189,177.8360074,132.6990691,1.0608177,301.4179068,23.04650143,1066.973933,4442.16,3100.09,468.86,9.6,4.25,1220.54,1821.24,412.1,41.75,185.21,313.1,424.44,14.31,522.49,443.01,179.71,52.52,13655.38,66.49,7.74,9.67,0.319,4.9,391.98,34.84,24.27,30.3
Wajo,2015,447.5885756,9.087111364,89.62895405,17.28841184,192.1058277,164.0411616,3.063586018,311.9294177,16.7367909,1251.469837,3358.02,2525.2,389.2,11.69,3.89,949.92,1651.37,358.06,35.97,193.51,256.91,352.15,12.06,432.77,362.04,135.6,43.3,11071.65,66.9,7.66,7.06,0.379,5.39,393.13,38.45,24.97,30.08
Wajo,2016,140.2957967,225.6902672,6.369873776,20.84764755,2.020915118,530.5350172,319.490337,26.86144279,255.8217293,1527.933027,3646.14,2410.22,419.52,12.39,4.02,1010.18,1796.89,376.06,38.73,211.62,303.16,375.28,13,427.36,389.63,146.17,47.04,23853.17,67.52,7.47,4.96,0.341,5.39,395.78,41.94,25.68,29.46
Wajo,2018,615.0303712,21.15389369,95.18015238,12.80012501,138.0882427,207.1312725,6.236304707,316.5405057,16.42569861,1428.586566,3931.12,2039.38,470.77,13.97,4.65,1135.4,2097.93,441.89,46.42,262.17,308.28,419.44,15.54,473.8,463.86,173.46,59.28,12357.35,68.57,7.5,1.08,0.369,3.79,400.26,47.15,30.89,29.73
Wajo,2019,541.040604,19.9268388,89.29219462,12.3735582,292.7572617,242.5765797,7.404807222,331.8678507,14.99823011,1552.237925,3861.95,2208.68,492.6,15.07,4.9,1177.05,2216.2,482.35,49.39,290.97,310.13,444.17,17.16,543.35,492.36,188.22,63.89,12858.45,69.05,6.91,4.06,0.347,3,402.32,49.31,27.95,27.48
Wajo,2020,534.0797274,23.30354171,61.58332645,6.725991327,185.3298223,259.6782548,0.697258,339.7609042,10.66234689,1421.821173,3883.96,2045.84,487.37,15.93,5.41,1169.63,2193.01,443.2,47.87,329.09,328.67,438.13,16.18,539.37,505.6,197.31,61.77,12708.31,69.15,6.95,-1.17,0.355,4.33,379.08,52.16,26.81,27.69
Wajo,2021,535.7516732,20.39551869,234.0164037,26.01606445,29.04368941,284.5646082,0,347.5916474,16.77737906,1494.156984,4116.95,2279.98,511.57,16.67,5.9,1205.42,2318.85,475.35,53.81,361.67,373.87,478,17.8,545.94,529.36,212.15,66,13569.28,69.62,6.46,6.77,0.361,4.32,381.2,58.55,27.21,26.22
Wajo,2022,520.2131382,13.35948024,181.4796485,13.18692251,30.20450692,288.5655132,0.79078375,321.9847566,7.932668111,1377.717418,4462.63,1998.06,548.61,17.47,6.13,1177.7,2455.66,513.75,59.97,379.75,375.16,496.16,16.57,534.7,558.21,219.28,71.98,13891.79,70.26,6.57,2.38,0.375,2.54,383.93,63.43,27.85,26.75
Wajo,2023,549.9994286,13.18543412,248.4090635,9.168880419,29.37785607,254.3469658,3.27203696,362.5663182,8.210353705,1478.536337,4260.85,2047.5,581.58,18.41,6.45,1202.96,2637.76,529.72,64.24,397.87,359.14,539.55,17.6,542.12,577.39,228.27,79.37,14090.79,71.1,6.73,1.43,0.362,2.1,386.54,63.61,28.37,27.54
Wajo,2024,593.9041002,0,0,0,0,383.0592179,0.343292467,420.6227417,0,1154.742249,4367.44,2160.91,610.37,19.17,6.83,1219.5,2783.63,547.89,71.49,419.91,359.83,570.26,18.06,571.4,651.08,256.2,93.17,14727.12,71.52,6.47,4.52,0.369,2.31,389.05,66.71,30.78,26.57
Wajo,2025,601.0279779,0,0,0,0,367.9503967,1.979310947,428.1100771,0,1146.931925,4680.6,2438.91,664.16,19.96,6.99,1299.8,2905.28,548.98,80.35,443.57,383.64,604.35,18.85,569.88,725.11,282.57,108.91,15781.92,74.72,5.86,7.16,0.356,3.47,391.5,73.46,36.57,24.15
